Timestamp,State,Duration,Total Idle Time,Total Movement Time,Average Idle Time,Average Movement Time
2024-07-04 06:12:19.100672,Idle,8.37,1020.92,14.740000000000002,72.92285714285714,1.0338461538461539
2024-07-04 06:12:20.402979,Movement,1.3,1020.92,16.040000000000003,72.92285714285714,1.052857142857143
2024-07-04 06:14:38.407313,Idle,138.0,1158.92,16.040000000000003,77.26133333333334,1.052857142857143
2024-07-04 06:14:39.514884,Movement,1.11,1158.92,17.150000000000002,77.26133333333334,1.0693333333333335
2024-07-04 06:17:15.240763,Idle,155.73,1314.65,17.150000000000002,82.165625,1.0693333333333335
2024-07-04 06:17:16.357456,Movement,1.12,1314.65,18.270000000000003,82.165625,1.0718750000000001
2024-07-04 06:17:22.687275,Idle,6.33,1320.98,18.270000000000003,77.70470588235294,1.0718750000000001
2024-07-04 06:17:23.625759,Movement,0.94,1320.98,19.210000000000004,77.70470588235294,1.0747058823529414
2024-07-04 06:19:30.347339,Idle,126.72,1447.7,19.210000000000004,80.42777777777778,1.0747058823529414
2024-07-04 06:19:31.277141,Movement,0.93,1447.7,20.140000000000004,80.42777777777778,1.0672222222222225
2024-07-04 06:22:04.529339,Idle,153.25,1600.95,20.140000000000004,84.26052631578948,1.0672222222222225
2024-07-04 06:22:05.463019,Movement,0.93,1600.95,21.070000000000004,84.26052631578948,1.0600000000000003
2024-07-04 06:22:09.777599,Idle,4.31,1605.26,21.070000000000004,80.263,1.0600000000000003
2024-07-04 06:22:10.898204,Movement,1.12,1605.26,22.190000000000005,80.263,1.0535
2024-07-04 06:25:18.993515,Idle,188.1,1793.36,22.190000000000005,85.39809523809524,1.0535
2024-07-04 06:25:19.927778,Movement,0.93,1793.36,23.120000000000005,85.39809523809524,1.0566666666666669
2024-07-04 06:26:56.325682,Idle,96.4,1889.76,23.120000000000005,85.89818181818181,1.0566666666666669
2024-07-04 06:26:57.260661,Movement,0.93,1889.76,24.050000000000004,85.89818181818181,1.050909090909091
2024-07-04 06:30:45.967705,Idle,228.71,2118.47,24.050000000000004,92.10739130434781,1.050909090909091
2024-07-04 06:30:46.898884,Movement,0.93,2118.47,24.980000000000004,92.10739130434781,1.0456521739130438
2024-07-04 06:35:06.370791,Idle,259.47,2377.9399999999996,24.980000000000004,99.08083333333332,1.0456521739130438
2024-07-04 06:35:07.307151,Movement,0.94,2377.9399999999996,25.920000000000005,99.08083333333332,1.0408333333333335
2024-07-04 06:35:09.847207,Idle,2.54,2380.4799999999996,25.920000000000005,95.21919999999999,1.0408333333333335
2024-07-04 06:35:10.966036,Movement,1.12,2380.4799999999996,27.040000000000006,95.21919999999999,1.0368000000000002
2024-07-04 06:42:22.968342,Idle,432.0,2812.4799999999996,27.040000000000006,108.17230769230767,1.0368000000000002
2024-07-04 06:42:23.902660,Movement,0.93,2812.4799999999996,27.970000000000006,108.17230769230767,1.0400000000000003
2024-07-04 06:42:26.450763,Idle,2.55,2815.0299999999997,27.970000000000006,104.26037037037037,1.0400000000000003
2024-07-04 06:42:27.570838,Movement,1.12,2815.0299999999997,29.090000000000007,104.26037037037037,1.0359259259259261
2024-07-04 06:46:12.595721,Idle,225.02,3040.0499999999997,29.090000000000007,108.57321428571427,1.0359259259259261
2024-07-04 06:46:13.529087,Movement,0.93,3040.0499999999997,30.020000000000007,108.57321428571427,1.0389285714285716
2024-07-04 06:57:46.124293,Idle,692.6,3732.6499999999996,30.020000000000007,128.71206896551723,1.0389285714285716
2024-07-04 06:57:47.056711,Movement,0.93,3732.6499999999996,30.950000000000006,128.71206896551723,1.0351724137931038
2024-07-04 07:02:48.560916,Idle,301.5,4034.1499999999996,30.950000000000006,134.47166666666666,1.0351724137931038
2024-07-04 07:02:49.495402,Movement,0.93,4034.1499999999996,31.880000000000006,134.47166666666666,1.031666666666667
2024-07-04 07:02:52.867874,Idle,3.37,4037.5199999999995,31.880000000000006,130.24258064516127,1.031666666666667
